,lat1,lat2,lon1,lon2
1167,49.09121655755398,49.100209363309375,-122.57974188113978,-122.56600879429112
1168,49.09121655755398,49.100209363309375,-122.56600879429112,-122.55227570744246
1169,49.09121655755398,49.100209363309375,-122.55227570744246,-122.5385426205938
1170,49.09121655755398,49.100209363309375,-122.5385426205938,-122.52480953374514
1171,49.09121655755398,49.100209363309375,-122.52480953374514,-122.51107644689648
1172,49.09121655755398,49.100209363309375,-122.51107644689648,-122.49734336004782
1173,49.09121655755398,49.100209363309375,-122.49734336004782,-122.48361027319916
1174,49.09121655755398,49.100209363309375,-122.48361027319916,-122.4698771863505
1175,49.09121655755398,49.100209363309375,-122.4698771863505,-122.45614409950184
1176,49.09121655755398,49.100209363309375,-122.45614409950184,-122.44241101265318
1177,49.09121655755398,49.100209363309375,-122.44241101265318,-122.42867792580452
1178,49.09121655755398,49.100209363309375,-122.42867792580452,-122.41494483895586
1179,49.09121655755398,49.100209363309375,-122.41494483895586,-122.4012117521072
1180,49.09121655755398,49.100209363309375,-122.4012117521072,-122.38747866525854
1181,49.09121655755398,49.100209363309375,-122.38747866525854,-122.37374557840988
1182,49.09121655755398,49.100209363309375,-122.37374557840988,-122.36001249156122
1183,49.09121655755398,49.100209363309375,-122.36001249156122,-122.34627940471256
1184,49.09121655755398,49.100209363309375,-122.34627940471256,-122.3325463178639
1185,49.09121655755398,49.100209363309375,-122.3325463178639,-122.31881323101524
1186,49.09121655755398,49.100209363309375,-122.31881323101524,-122.30508014416658
1187,49.09121655755398,49.100209363309375,-122.30508014416658,-122.29134705731792
1188,49.09121655755398,49.100209363309375,-122.29134705731792,-122.27761397046926
1189,49.09121655755398,49.100209363309375,-122.27761397046926,-122.2638808836206
1190,49.09121655755398,49.100209363309375,-122.2638808836206,-122.25014779677194
1191,49.09121655755398,49.100209363309375,-122.25014779677194,-122.23641470992328
1192,49.09121655755398,49.100209363309375,-122.23641470992328,-122.22268162307462
1193,49.09121655755398,49.100209363309375,-122.22268162307462,-122.20894853622596
1194,49.09121655755398,49.100209363309375,-122.20894853622596,-122.1952154493773
1195,49.09121655755398,49.100209363309375,-122.1952154493773,-122.18148236252864
1196,49.09121655755398,49.100209363309375,-122.18148236252864,-122.16774927567998
1197,49.09121655755398,49.100209363309375,-122.16774927567998,-122.15401618883132
1198,49.09121655755398,49.100209363309375,-122.15401618883132,-122.14028310198266
1199,49.09121655755398,49.100209363309375,-122.14028310198266,-122.126550015134
1200,49.09121655755398,49.100209363309375,-122.126550015134,-122.11281692828534
1201,49.09121655755398,49.100209363309375,-122.11281692828534,-122.09908384143668
1202,49.09121655755398,49.100209363309375,-122.09908384143668,-122.08535075458802
1203,49.09121655755398,49.100209363309375,-122.08535075458802,-122.07161766773936
1204,49.09121655755398,49.100209363309375,-122.07161766773936,-122.0578845808907
1205,49.09121655755398,49.100209363309375,-122.0578845808907,-122.04415149404204
1206,49.09121655755398,49.100209363309375,-122.04415149404204,-122.03041840719338
1207,49.09121655755398,49.100209363309375,-122.03041840719338,-122.01668532034472
1208,49.09121655755398,49.100209363309375,-122.01668532034472,-122.00295223349606
1209,49.09121655755398,49.100209363309375,-122.00295223349606,-121.9892191466474
1210,49.100209363309375,49.10920216906477,-123.4998587,-123.48612312496658
1211,49.100209363309375,49.10920216906477,-123.48612312496658,-123.47238754993316
1212,49.100209363309375,49.10920216906477,-123.47238754993316,-123.45865197489974
1213,49.100209363309375,49.10920216906477,-123.45865197489974,-123.44491639986632
1214,49.100209363309375,49.10920216906477,-123.44491639986632,-123.4311808248329
1215,49.100209363309375,49.10920216906477,-123.4311808248329,-123.41744524979947
1216,49.100209363309375,49.10920216906477,-123.41744524979947,-123.40370967476605
1217,49.100209363309375,49.10920216906477,-123.40370967476605,-123.38997409973263
1218,49.100209363309375,49.10920216906477,-123.38997409973263,-123.3762385246992
1219,49.100209363309375,49.10920216906477,-123.3762385246992,-123.36250294966578
1220,49.100209363309375,49.10920216906477,-123.36250294966578,-123.34876737463236
1221,49.100209363309375,49.10920216906477,-123.34876737463236,-123.33503179959894
1222,49.100209363309375,49.10920216906477,-123.33503179959894,-123.32129622456551
1223,49.100209363309375,49.10920216906477,-123.32129622456551,-123.30756064953209
1224,49.100209363309375,49.10920216906477,-123.30756064953209,-123.29382507449867
1225,49.100209363309375,49.10920216906477,-123.29382507449867,-123.28008949946525
1226,49.100209363309375,49.10920216906477,-123.28008949946525,-123.26635392443183
1227,49.100209363309375,49.10920216906477,-123.26635392443183,-123.2526183493984
1228,49.100209363309375,49.10920216906477,-123.2526183493984,-123.23888277436498
1229,49.100209363309375,49.10920216906477,-123.23888277436498,-123.22514719933156
1230,49.100209363309375,49.10920216906477,-123.22514719933156,-123.21141162429814
1231,49.100209363309375,49.10920216906477,-123.21141162429814,-123.19767604926471
1232,49.100209363309375,49.10920216906477,-123.19767604926471,-123.18394047423129
1233,49.100209363309375,49.10920216906477,-123.18394047423129,-123.17020489919787
1234,49.100209363309375,49.10920216906477,-123.17020489919787,-123.15646932416445
1235,49.100209363309375,49.10920216906477,-123.15646932416445,-123.14273374913103
1236,49.100209363309375,49.10920216906477,-123.14273374913103,-123.1289981740976
1237,49.100209363309375,49.10920216906477,-123.1289981740976,-123.11526259906418
1238,49.100209363309375,49.10920216906477,-123.11526259906418,-123.10152702403076
1239,49.100209363309375,49.10920216906477,-123.10152702403076,-123.08779144899734
1240,49.100209363309375,49.10920216906477,-123.08779144899734,-123.07405587396391
1241,49.100209363309375,49.10920216906477,-123.07405587396391,-123.06032029893049
1242,49.100209363309375,49.10920216906477,-123.06032029893049,-123.04658472389707
1243,49.100209363309375,49.10920216906477,-123.04658472389707,-123.03284914886365
1244,49.100209363309375,49.10920216906477,-123.03284914886365,-123.01911357383023
1245,49.100209363309375,49.10920216906477,-123.01911357383023,-123.0053779987968
1246,49.100209363309375,49.10920216906477,-123.0053779987968,-122.99164242376338
1247,49.100209363309375,49.10920216906477,-122.99164242376338,-122.97790684872996
1248,49.100209363309375,49.10920216906477,-122.97790684872996,-122.96417127369654
1249,49.100209363309375,49.10920216906477,-122.96417127369654,-122.95043569866311
1250,49.100209363309375,49.10920216906477,-122.95043569866311,-122.93670012362969
1251,49.100209363309375,49.10920216906477,-122.93670012362969,-122.92296454859627
1252,49.100209363309375,49.10920216906477,-122.92296454859627,-122.90922897356285
1253,49.100209363309375,49.10920216906477,-122.90922897356285,-122.89549339852942
1254,49.100209363309375,49.10920216906477,-122.89549339852942,-122.881757823496
1255,49.100209363309375,49.10920216906477,-122.881757823496,-122.86802224846258
1256,49.100209363309375,49.10920216906477,-122.86802224846258,-122.85428667342916
1257,49.100209363309375,49.10920216906477,-122.85428667342916,-122.84055109839574
1258,49.100209363309375,49.10920216906477,-122.84055109839574,-122.82681552336231
1259,49.100209363309375,49.10920216906477,-122.82681552336231,-122.81307994832889
1260,49.100209363309375,49.10920216906477,-122.81307994832889,-122.79934437329547
1261,49.100209363309375,49.10920216906477,-122.79934437329547,-122.78560879826205
1262,49.100209363309375,49.10920216906477,-122.78560879826205,-122.77187322322862
1263,49.100209363309375,49.10920216906477,-122.77187322322862,-122.7581376481952
1264,49.100209363309375,49.10920216906477,-122.7581376481952,-122.74440207316178
1265,49.100209363309375,49.10920216906477,-122.74440207316178,-122.73066649812836
1266,49.100209363309375,49.10920216906477,-122.73066649812836,-122.71693092309494
1267,49.100209363309375,49.10920216906477,-122.71693092309494,-122.70319534806151
1268,49.100209363309375,49.10920216906477,-122.70319534806151,-122.68945977302809
1269,49.100209363309375,49.10920216906477,-122.68945977302809,-122.67572419799467
1270,49.100209363309375,49.10920216906477,-122.67572419799467,-122.66198862296125
1271,49.100209363309375,49.10920216906477,-122.66198862296125,-122.64825304792782
1272,49.100209363309375,49.10920216906477,-122.64825304792782,-122.6345174728944
1273,49.100209363309375,49.10920216906477,-122.6345174728944,-122.62078189786098
1274,49.100209363309375,49.10920216906477,-122.62078189786098,-122.60704632282756
1275,49.100209363309375,49.10920216906477,-122.60704632282756,-122.59331074779413
1276,49.100209363309375,49.10920216906477,-122.59331074779413,-122.57957517276071
1277,49.100209363309375,49.10920216906477,-122.57957517276071,-122.56583959772729
1278,49.100209363309375,49.10920216906477,-122.56583959772729,-122.55210402269387
1279,49.100209363309375,49.10920216906477,-122.55210402269387,-122.53836844766045
1280,49.100209363309375,49.10920216906477,-122.53836844766045,-122.52463287262702
1281,49.100209363309375,49.10920216906477,-122.52463287262702,-122.5108972975936
1282,49.100209363309375,49.10920216906477,-122.5108972975936,-122.49716172256018
1283,49.100209363309375,49.10920216906477,-122.49716172256018,-122.48342614752676
1284,49.100209363309375,49.10920216906477,-122.48342614752676,-122.46969057249333
1285,49.100209363309375,49.10920216906477,-122.46969057249333,-122.45595499745991
1286,49.100209363309375,49.10920216906477,-122.45595499745991,-122.44221942242649
1287,49.100209363309375,49.10920216906477,-122.44221942242649,-122.42848384739307
1288,49.100209363309375,49.10920216906477,-122.42848384739307,-122.41474827235965
1289,49.100209363309375,49.10920216906477,-122.41474827235965,-122.40101269732622
1290,49.100209363309375,49.10920216906477,-122.40101269732622,-122.3872771222928
1291,49.100209363309375,49.10920216906477,-122.3872771222928,-122.37354154725938
1292,49.100209363309375,49.10920216906477,-122.37354154725938,-122.35980597222596
1293,49.100209363309375,49.10920216906477,-122.35980597222596,-122.34607039719253
1294,49.100209363309375,49.10920216906477,-122.34607039719253,-122.33233482215911
1295,49.100209363309375,49.10920216906477,-122.33233482215911,-122.31859924712569
1296,49.100209363309375,49.10920216906477,-122.31859924712569,-122.30486367209227
1297,49.100209363309375,49.10920216906477,-122.30486367209227,-122.29112809705885
1298,49.100209363309375,49.10920216906477,-122.29112809705885,-122.27739252202542
1299,49.100209363309375,49.10920216906477,-122.27739252202542,-122.263656946992
1300,49.100209363309375,49.10920216906477,-122.263656946992,-122.24992137195858
1301,49.100209363309375,49.10920216906477,-122.24992137195858,-122.23618579692516
1302,49.100209363309375,49.10920216906477,-122.23618579692516,-122.22245022189173
1303,49.100209363309375,49.10920216906477,-122.22245022189173,-122.20871464685831
1304,49.100209363309375,49.10920216906477,-122.20871464685831,-122.19497907182489
1305,49.100209363309375,49.10920216906477,-122.19497907182489,-122.18124349679147
1306,49.100209363309375,49.10920216906477,-122.18124349679147,-122.16750792175804
1307,49.100209363309375,49.10920216906477,-122.16750792175804,-122.15377234672462
1308,49.100209363309375,49.10920216906477,-122.15377234672462,-122.1400367716912
1309,49.100209363309375,49.10920216906477,-122.1400367716912,-122.12630119665778
1310,49.100209363309375,49.10920216906477,-122.12630119665778,-122.11256562162436
1311,49.100209363309375,49.10920216906477,-122.11256562162436,-122.09883004659093
1312,49.100209363309375,49.10920216906477,-122.09883004659093,-122.08509447155751
1313,49.100209363309375,49.10920216906477,-122.08509447155751,-122.07135889652409
1314,49.100209363309375,49.10920216906477,-122.07135889652409,-122.05762332149067
1315,49.100209363309375,49.10920216906477,-122.05762332149067,-122.04388774645724
1316,49.100209363309375,49.10920216906477,-122.04388774645724,-122.03015217142382
1317,49.100209363309375,49.10920216906477,-122.03015217142382,-122.0164165963904
1318,49.100209363309375,49.10920216906477,-122.0164165963904,-122.00268102135698
1319,49.100209363309375,49.10920216906477,-122.00268102135698,-121.98894544632356
1320,49.10920216906477,49.11819497482017,-123.4998587,-123.48612063554155
1321,49.10920216906477,49.11819497482017,-123.48612063554155,-123.4723825710831
1322,49.10920216906477,49.11819497482017,-123.4723825710831,-123.45864450662465
1323,49.10920216906477,49.11819497482017,-123.45864450662465,-123.4449064421662
1324,49.10920216906477,49.11819497482017,-123.4449064421662,-123.43116837770775
1325,49.10920216906477,49.11819497482017,-123.43116837770775,-123.4174303132493
1326,49.10920216906477,49.11819497482017,-123.4174303132493,-123.40369224879085
1327,49.10920216906477,49.11819497482017,-123.40369224879085,-123.3899541843324
1328,49.10920216906477,49.11819497482017,-123.3899541843324,-123.37621611987394
1329,49.10920216906477,49.11819497482017,-123.37621611987394,-123.3624780554155
1330,49.10920216906477,49.11819497482017,-123.3624780554155,-123.34873999095704
1331,49.10920216906477,49.11819497482017,-123.34873999095704,-123.33500192649859
1332,49.10920216906477,49.11819497482017,-123.33500192649859,-123.32126386204014
1333,49.10920216906477,49.11819497482017,-123.32126386204014,-123.30752579758169
1334,49.10920216906477,49.11819497482017,-123.30752579758169,-123.29378773312324
1335,49.10920216906477,49.11819497482017,-123.29378773312324,-123.28004966866479
1336,49.10920216906477,49.11819497482017,-123.28004966866479,-123.26631160420634
1337,49.10920216906477,49.11819497482017,-123.26631160420634,-123.25257353974789
1338,49.10920216906477,49.11819497482017,-123.25257353974789,-123.23883547528943
1339,49.10920216906477,49.11819497482017,-123.23883547528943,-123.22509741083098
1340,49.10920216906477,49.11819497482017,-123.22509741083098,-123.21135934637253
1341,49.10920216906477,49.11819497482017,-123.21135934637253,-123.19762128191408
1342,49.10920216906477,49.11819497482017,-123.19762128191408,-123.18388321745563
1343,49.10920216906477,49.11819497482017,-123.18388321745563,-123.17014515299718
1344,49.10920216906477,49.11819497482017,-123.17014515299718,-123.15640708853873
1345,49.10920216906477,49.11819497482017,-123.15640708853873,-123.14266902408028
1346,49.10920216906477,49.11819497482017,-123.14266902408028,-123.12893095962183
1347,49.10920216906477,49.11819497482017,-123.12893095962183,-123.11519289516337
1348,49.10920216906477,49.11819497482017,-123.11519289516337,-123.10145483070492
1349,49.10920216906477,49.11819497482017,-123.10145483070492,-123.08771676624647
1350,49.10920216906477,49.11819497482017,-123.08771676624647,-123.07397870178802
1351,49.10920216906477,49.11819497482017,-123.07397870178802,-123.06024063732957
1352,49.10920216906477,49.11819497482017,-123.06024063732957,-123.04650257287112
1353,49.10920216906477,49.11819497482017,-123.04650257287112,-123.03276450841267
1354,49.10920216906477,49.11819497482017,-123.03276450841267,-123.01902644395422
1355,49.10920216906477,49.11819497482017,-123.01902644395422,-123.00528837949577
1356,49.10920216906477,49.11819497482017,-123.00528837949577,-122.99155031503732
1357,49.10920216906477,49.11819497482017,-122.99155031503732,-122.97781225057886
1358,49.10920216906477,49.11819497482017,-122.97781225057886,-122.96407418612041
1359,49.10920216906477,49.11819497482017,-122.96407418612041,-122.95033612166196
1360,49.10920216906477,49.11819497482017,-122.95033612166196,-122.93659805720351
1361,49.10920216906477,49.11819497482017,-122.93659805720351,-122.92285999274506
1362,49.10920216906477,49.11819497482017,-122.92285999274506,-122.90912192828661
1363,49.10920216906477,49.11819497482017,-122.90912192828661,-122.89538386382816
1364,49.10920216906477,49.11819497482017,-122.89538386382816,-122.88164579936971
1365,49.10920216906477,49.11819497482017,-122.88164579936971,-122.86790773491126
1366,49.10920216906477,49.11819497482017,-122.86790773491126,-122.8541696704528
1367,49.10920216906477,49.11819497482017,-122.8541696704528,-122.84043160599435
1368,49.10920216906477,49.11819497482017,-122.84043160599435,-122.8266935415359
1369,49.10920216906477,49.11819497482017,-122.8266935415359,-122.81295547707745
1370,49.10920216906477,49.11819497482017,-122.81295547707745,-122.799217412619
1371,49.10920216906477,49.11819497482017,-122.799217412619,-122.78547934816055
1372,49.10920216906477,49.11819497482017,-122.78547934816055,-122.7717412837021
1373,49.10920216906477,49.11819497482017,-122.7717412837021,-122.75800321924365
1374,49.10920216906477,49.11819497482017,-122.75800321924365,-122.7442651547852
1375,49.10920216906477,49.11819497482017,-122.7442651547852,-122.73052709032675
1376,49.10920216906477,49.11819497482017,-122.73052709032675,-122.7167890258683
1377,49.10920216906477,49.11819497482017,-122.7167890258683,-122.70305096140984
1378,49.10920216906477,49.11819497482017,-122.70305096140984,-122.68931289695139
1379,49.10920216906477,49.11819497482017,-122.68931289695139,-122.67557483249294
1380,49.10920216906477,49.11819497482017,-122.67557483249294,-122.66183676803449
1381,49.10920216906477,49.11819497482017,-122.66183676803449,-122.64809870357604
1382,49.10920216906477,49.11819497482017,-122.64809870357604,-122.63436063911759
1383,49.10920216906477,49.11819497482017,-122.63436063911759,-122.62062257465914
1384,49.10920216906477,49.11819497482017,-122.62062257465914,-122.60688451020069
1385,49.10920216906477,49.11819497482017,-122.60688451020069,-122.59314644574224
1386,49.10920216906477,49.11819497482017,-122.59314644574224,-122.57940838128378
1387,49.10920216906477,49.11819497482017,-122.57940838128378,-122.56567031682533
1388,49.10920216906477,49.11819497482017,-122.56567031682533,-122.55193225236688
1389,49.10920216906477,49.11819497482017,-122.55193225236688,-122.53819418790843
1390,49.10920216906477,49.11819497482017,-122.53819418790843,-122.52445612344998
1391,49.10920216906477,49.11819497482017,-122.52445612344998,-122.51071805899153
1392,49.10920216906477,49.11819497482017,-122.51071805899153,-122.49697999453308
1393,49.10920216906477,49.11819497482017,-122.49697999453308,-122.48324193007463
1394,49.10920216906477,49.11819497482017,-122.48324193007463,-122.46950386561618
1395,49.10920216906477,49.11819497482017,-122.46950386561618,-122.45576580115772
1396,49.10920216906477,49.11819497482017,-122.45576580115772,-122.44202773669927
1397,49.10920216906477,49.11819497482017,-122.44202773669927,-122.42828967224082
1398,49.10920216906477,49.11819497482017,-122.42828967224082,-122.41455160778237
1399,49.10920216906477,49.11819497482017,-122.41455160778237,-122.40081354332392
1400,49.10920216906477,49.11819497482017,-122.40081354332392,-122.38707547886547
1401,49.10920216906477,49.11819497482017,-122.38707547886547,-122.37333741440702
1402,49.10920216906477,49.11819497482017,-122.37333741440702,-122.35959934994857
1403,49.10920216906477,49.11819497482017,-122.35959934994857,-122.34586128549012
1404,49.10920216906477,49.11819497482017,-122.34586128549012,-122.33212322103167
1405,49.10920216906477,49.11819497482017,-122.33212322103167,-122.31838515657321
1406,49.10920216906477,49.11819497482017,-122.31838515657321,-122.30464709211476
1407,49.10920216906477,49.11819497482017,-122.30464709211476,-122.29090902765631
1408,49.10920216906477,49.11819497482017,-122.29090902765631,-122.27717096319786
1409,49.10920216906477,49.11819497482017,-122.27717096319786,-122.26343289873941
1410,49.10920216906477,49.11819497482017,-122.26343289873941,-122.24969483428096
1411,49.10920216906477,49.11819497482017,-122.24969483428096,-122.23595676982251
1412,49.10920216906477,49.11819497482017,-122.23595676982251,-122.22221870536406
1413,49.10920216906477,49.11819497482017,-122.22221870536406,-122.2084806409056
1414,49.10920216906477,49.11819497482017,-122.2084806409056,-122.19474257644715
1415,49.10920216906477,49.11819497482017,-122.19474257644715,-122.1810045119887
1416,49.10920216906477,49.11819497482017,-122.1810045119887,-122.16726644753025
1417,49.10920216906477,49.11819497482017,-122.16726644753025,-122.1535283830718
1418,49.10920216906477,49.11819497482017,-122.1535283830718,-122.13979031861335
1419,49.10920216906477,49.11819497482017,-122.13979031861335,-122.1260522541549
1420,49.10920216906477,49.11819497482017,-122.1260522541549,-122.11231418969645
1421,49.10920216906477,49.11819497482017,-122.11231418969645,-122.098576125238
1422,49.10920216906477,49.11819497482017,-122.098576125238,-122.08483806077955
1423,49.10920216906477,49.11819497482017,-122.08483806077955,-122.0710999963211
1424,49.10920216906477,49.11819497482017,-122.0710999963211,-122.05736193186264
1425,49.10920216906477,49.11819497482017,-122.05736193186264,-122.0436238674042
1426,49.10920216906477,49.11819497482017,-122.0436238674042,-122.02988580294574
1427,49.10920216906477,49.11819497482017,-122.02988580294574,-122.01614773848729
1428,49.10920216906477,49.11819497482017,-122.01614773848729,-122.00240967402884
1429,49.10920216906477,49.11819497482017,-122.00240967402884,-121.98867160957039
1430,49.11819497482017,49.12718778057557,-123.4998587,-123.48611814487543
1431,49.11819497482017,49.12718778057557,-123.48611814487543,-123.47237758975086
1432,49.11819497482017,49.12718778057557,-123.47237758975086,-123.45863703462629
1433,49.11819497482017,49.12718778057557,-123.45863703462629,-123.44489647950172
1434,49.11819497482017,49.12718778057557,-123.44489647950172,-123.43115592437715
1435,49.11819497482017,49.12718778057557,-123.43115592437715,-123.41741536925258
1436,49.11819497482017,49.12718778057557,-123.41741536925258,-123.40367481412801
1437,49.11819497482017,49.12718778057557,-123.40367481412801,-123.38993425900344
1438,49.11819497482017,49.12718778057557,-123.38993425900344,-123.37619370387887
1439,49.11819497482017,49.12718778057557,-123.37619370387887,-123.3624531487543
1440,49.11819497482017,49.12718778057557,-123.3624531487543,-123.34871259362973
1441,49.11819497482017,49.12718778057557,-123.34871259362973,-123.33497203850516
1442,49.11819497482017,49.12718778057557,-123.33497203850516,-123.32123148338059
1443,49.11819497482017,49.12718778057557,-123.32123148338059,-123.30749092825602
1444,49.11819497482017,49.12718778057557,-123.30749092825602,-123.29375037313145
1445,49.11819497482017,49.12718778057557,-123.29375037313145,-123.28000981800687
1446,49.11819497482017,49.12718778057557,-123.28000981800687,-123.2662692628823
1447,49.11819497482017,49.12718778057557,-123.2662692628823,-123.25252870775773
1448,49.11819497482017,49.12718778057557,-123.25252870775773,-123.23878815263316
1449,49.11819497482017,49.12718778057557,-123.23878815263316,-123.22504759750859
1450,49.11819497482017,49.12718778057557,-123.22504759750859,-123.21130704238402
1451,49.11819497482017,49.12718778057557,-123.21130704238402,-123.19756648725945
1452,49.11819497482017,49.12718778057557,-123.19756648725945,-123.18382593213488
1453,49.11819497482017,49.12718778057557,-123.18382593213488,-123.17008537701031
1454,49.11819497482017,49.12718778057557,-123.17008537701031,-123.15634482188574
1455,49.11819497482017,49.12718778057557,-123.15634482188574,-123.14260426676117
1456,49.11819497482017,49.12718778057557,-123.14260426676117,-123.1288637116366
1457,49.11819497482017,49.12718778057557,-123.1288637116366,-123.11512315651203
1458,49.11819497482017,49.12718778057557,-123.11512315651203,-123.10138260138746
1459,49.11819497482017,49.12718778057557,-123.10138260138746,-123.08764204626289
1460,49.11819497482017,49.12718778057557,-123.08764204626289,-123.07390149113832
1461,49.11819497482017,49.12718778057557,-123.07390149113832,-123.06016093601374
1462,49.11819497482017,49.12718778057557,-123.06016093601374,-123.04642038088917
1463,49.11819497482017,49.12718778057557,-123.04642038088917,-123.0326798257646
1464,49.11819497482017,49.12718778057557,-123.0326798257646,-123.01893927064003
1465,49.11819497482017,49.12718778057557,-123.01893927064003,-123.00519871551546
1466,49.11819497482017,49.12718778057557,-123.00519871551546,-122.99145816039089
1467,49.11819497482017,49.12718778057557,-122.99145816039089,-122.97771760526632
1468,49.11819497482017,49.12718778057557,-122.97771760526632,-122.96397705014175
1469,49.11819497482017,49.12718778057557,-122.96397705014175,-122.95023649501718
1470,49.11819497482017,49.12718778057557,-122.95023649501718,-122.93649593989261
1471,49.11819497482017,49.12718778057557,-122.93649593989261,-122.92275538476804
1472,49.11819497482017,49.12718778057557,-122.92275538476804,-122.90901482964347
1473,49.11819497482017,49.12718778057557,-122.90901482964347,-122.8952742745189
1474,49.11819497482017,49.12718778057557,-122.8952742745189,-122.88153371939433
1475,49.11819497482017,49.12718778057557,-122.88153371939433,-122.86779316426976
1476,49.11819497482017,49.12718778057557,-122.86779316426976,-122.85405260914519
1477,49.11819497482017,49.12718778057557,-122.85405260914519,-122.84031205402061
1478,49.11819497482017,49.12718778057557,-122.84031205402061,-122.82657149889604
1479,49.11819497482017,49.12718778057557,-122.82657149889604,-122.81283094377147
1480,49.11819497482017,49.12718778057557,-122.81283094377147,-122.7990903886469
1481,49.11819497482017,49.12718778057557,-122.7990903886469,-122.78534983352233
1482,49.11819497482017,49.12718778057557,-122.78534983352233,-122.77160927839776
1483,49.11819497482017,49.12718778057557,-122.77160927839776,-122.75786872327319
1484,49.11819497482017,49.12718778057557,-122.75786872327319,-122.74412816814862
1485,49.11819497482017,49.12718778057557,-122.74412816814862,-122.73038761302405
1486,49.11819497482017,49.12718778057557,-122.73038761302405,-122.71664705789948
1487,49.11819497482017,49.12718778057557,-122.71664705789948,-122.70290650277491
1488,49.11819497482017,49.12718778057557,-122.70290650277491,-122.68916594765034
1489,49.11819497482017,49.12718778057557,-122.68916594765034,-122.67542539252577
1490,49.11819497482017,49.12718778057557,-122.67542539252577,-122.6616848374012
1491,49.11819497482017,49.12718778057557,-122.6616848374012,-122.64794428227663
1492,49.11819497482017,49.12718778057557,-122.64794428227663,-122.63420372715206
1493,49.11819497482017,49.12718778057557,-122.63420372715206,-122.62046317202748
1494,49.11819497482017,49.12718778057557,-122.62046317202748,-122.60672261690291
1495,49.11819497482017,49.12718778057557,-122.60672261690291,-122.59298206177834
1496,49.11819497482017,49.12718778057557,-122.59298206177834,-122.57924150665377
1497,49.11819497482017,49.12718778057557,-122.57924150665377,-122.5655009515292
1498,49.11819497482017,49.12718778057557,-122.5655009515292,-122.55176039640463
1499,49.11819497482017,49.12718778057557,-122.55176039640463,-122.53801984128006
1500,49.11819497482017,49.12718778057557,-122.53801984128006,-122.52427928615549
1501,49.11819497482017,49.12718778057557,-122.52427928615549,-122.51053873103092
1502,49.11819497482017,49.12718778057557,-122.51053873103092,-122.49679817590635
1503,49.11819497482017,49.12718778057557,-122.49679817590635,-122.48305762078178
1504,49.11819497482017,49.12718778057557,-122.48305762078178,-122.46931706565721
1505,49.11819497482017,49.12718778057557,-122.46931706565721,-122.45557651053264
1506,49.11819497482017,49.12718778057557,-122.45557651053264,-122.44183595540807
1507,49.11819497482017,49.12718778057557,-122.44183595540807,-122.4280954002835
1508,49.11819497482017,49.12718778057557,-122.4280954002835,-122.41435484515893
1509,49.11819497482017,49.12718778057557,-122.41435484515893,-122.40061429003435
1510,49.11819497482017,49.12718778057557,-122.40061429003435,-122.38687373490978
1511,49.11819497482017,49.12718778057557,-122.38687373490978,-122.37313317978521
1512,49.11819497482017,49.12718778057557,-122.37313317978521,-122.35939262466064
1513,49.11819497482017,49.12718778057557,-122.35939262466064,-122.34565206953607
1514,49.11819497482017,49.12718778057557,-122.34565206953607,-122.3319115144115
1515,49.11819497482017,49.12718778057557,-122.3319115144115,-122.31817095928693
1516,49.11819497482017,49.12718778057557,-122.31817095928693,-122.30443040416236
1517,49.11819497482017,49.12718778057557,-122.30443040416236,-122.29068984903779
1518,49.11819497482017,49.12718778057557,-122.29068984903779,-122.27694929391322
1519,49.11819497482017,49.12718778057557,-122.27694929391322,-122.26320873878865
1520,49.11819497482017,49.12718778057557,-122.26320873878865,-122.24946818366408
1521,49.11819497482017,49.12718778057557,-122.24946818366408,-122.23572762853951
1522,49.11819497482017,49.12718778057557,-122.23572762853951,-122.22198707341494
1523,49.11819497482017,49.12718778057557,-122.22198707341494,-122.20824651829037
1524,49.11819497482017,49.12718778057557,-122.20824651829037,-122.1945059631658
1525,49.11819497482017,49.12718778057557,-122.1945059631658,-122.18076540804122
1526,49.11819497482017,49.12718778057557,-122.18076540804122,-122.16702485291665
1527,49.11819497482017,49.12718778057557,-122.16702485291665,-122.15328429779208
1528,49.11819497482017,49.12718778057557,-122.15328429779208,-122.13954374266751
1529,49.11819497482017,49.12718778057557,-122.13954374266751,-122.12580318754294
1530,49.11819497482017,49.12718778057557,-122.12580318754294,-122.11206263241837
1531,49.11819497482017,49.12718778057557,-122.11206263241837,-122.0983220772938
1532,49.11819497482017,49.12718778057557,-122.0983220772938,-122.08458152216923
1533,49.11819497482017,49.12718778057557,-122.08458152216923,-122.07084096704466
1534,49.11819497482017,49.12718778057557,-122.07084096704466,-122.05710041192009
1535,49.11819497482017,49.12718778057557,-122.05710041192009,-122.04335985679552
1536,49.11819497482017,49.12718778057557,-122.04335985679552,-122.02961930167095
1537,49.11819497482017,49.12718778057557,-122.02961930167095,-122.01587874654638
1538,49.11819497482017,49.12718778057557,-122.01587874654638,-122.0021381914218
1539,49.11819497482017,49.12718778057557,-122.0021381914218,-121.98839763629724
1540,49.12718778057557,49.136180586330966,-123.4998587,-123.48611565296743
1541,49.12718778057557,49.136180586330966,-123.48611565296743,-123.47237260593485
1542,49.12718778057557,49.136180586330966,-123.47237260593485,-123.45862955890227
1543,49.12718778057557,49.136180586330966,-123.45862955890227,-123.4448865118697
1544,49.12718778057557,49.136180586330966,-123.4448865118697,-123.43114346483712
